B1;L11;B2;L12;Vtp
3.77634067;4.09E-08;3.77634067;-4.00E-09;-0.097768762
3.779336168;3.84E-08;3.779336168;-3.57E-09;-0.092919082
3.782331666;3.61E-08;3.782331666;-3.16E-09;-0.08752557
3.785327164;3.42E-08;3.785327164;-2.79E-09;-0.081601294
3.788322661;3.25E-08;3.788322661;-2.44E-09;-0.075167476
3.791318159;3.10E-08;3.791318159;-2.12E-09;-0.068253293
3.794313657;2.98E-08;3.794313657;-1.81E-09;-0.060895365
3.797309155;2.87E-08;3.797309155;-1.53E-09;-0.053136979
3.800304652;2.79E-08;3.800304652;-1.25E-09;-0.045027134
3.80330015;2.72E-08;3.80330015;-9.95E-10;-0.036619428
3.806295648;2.66E-08;3.806295648;-7.45E-10;-0.027970919
3.809291146;2.63E-08;3.809291146;-5.03E-10;-0.019141007
3.812286643;2.60E-08;3.812286643;-2.65E-10;-0.010190359
3.815282141;2.59E-08;3.815282141;-3.06E-11;-0.001179989
3.818277639;2.60E-08;3.818277639;2.04E-10;0.007829603
3.821273137;2.62E-08;3.821273137;4.40E-10;0.016779101
3.824268634;2.65E-08;3.824268634;6.80E-10;0.025611041
3.827264132;2.70E-08;3.827264132;9.26E-10;0.034270352
3.83025963;2.77E-08;3.83025963;1.18E-09;0.04270486
3.833255128;2.85E-08;3.833255128;1.45E-09;0.050865813
3.836250625;2.94E-08;3.836250625;1.73E-09;0.058708328
3.839246123;3.06E-08;3.839246123;2.02E-09;0.06619186
3.842241621;3.19E-08;3.842241621;2.34E-09;0.073280611
3.845237119;3.35E-08;3.845237119;2.68E-09;0.079943873
3.848232616;3.53E-08;3.848232616;3.04E-09;0.086156324
3.851228114;3.74E-08;3.851228114;3.43E-09;0.091898186
3.854223612;3.97E-08;3.854223612;3.86E-09;0.097155296
3.85721911;4.24E-08;3.85721911;4.32E-09;0.10191905
3.860214607;4.54E-08;3.860214607;4.82E-09;0.106186234
3.863210105;4.88E-08;3.863210105;5.36E-09;0.109958752
3.866205603;5.26E-08;3.866205603;5.96E-09;0.113243238
3.869201101;5.69E-08;3.869201101;6.61E-09;0.116050616
3.872196598;6.18E-08;3.872196598;7.32E-09;0.118395572
3.875192096;6.72E-08;3.875192096;8.09E-09;0.120296004
3.878187594;7.34E-08;3.878187594;8.93E-09;0.121772445
3.881183092;8.02E-08;3.881183092;9.86E-09;0.122847477
3.884178589;8.80E-08;3.884178589;1.09E-08;0.123545171
3.887174087;9.66E-08;3.887174087;1.20E-08;0.123890551
3.890169585;1.06E-07;3.890169585;1.32E-08;0.123909112
3.893165083;1.17E-07;3.893165083;1.45E-08;0.123626383
3.89616058;1.29E-07;3.89616058;1.59E-08;0.123067555
3.899156078;1.43E-07;3.899156078;1.75E-08;0.122257167
3.902151576;1.58E-07;3.902151576;1.92E-08;0.121218869
3.905147074;1.75E-07;3.905147074;2.10E-08;0.119975226
3.908142571;1.94E-07;3.908142571;2.30E-08;0.118547596
3.911138069;2.15E-07;3.911138069;2.52E-08;0.116956044
3.914133567;2.39E-07;3.914133567;2.75E-08;0.115219308
3.917129065;2.65E-07;3.917129065;3.01E-08;0.113354791
3.920124562;2.95E-07;3.920124562;3.28E-08;0.111378594
3.92312006;3.28E-07;3.92312006;3.58E-08;0.109305557
3.926115558;3.64E-07;3.926115558;3.90E-08;0.107149322
3.929111056;4.04E-07;3.929111056;4.24E-08;0.10492241
3.932106553;4.49E-07;3.932106553;4.61E-08;0.102636292
3.935102051;4.99E-07;3.935102051;5.00E-08;0.100301472
3.938097549;5.54E-07;3.938097549;5.42E-08;0.097927567
3.941093047;6.15E-07;3.941093047;5.87E-08;0.095523378
3.944088544;6.82E-07;3.944088544;6.35E-08;0.093096966
3.947084042;7.56E-07;3.947084042;6.85E-08;0.09065571
3.95007954;8.37E-07;3.95007954;7.38E-08;0.088206373
3.953075038;9.26E-07;3.953075038;7.94E-08;0.085755149
3.956070535;1.02E-06;3.956070535;8.53E-08;0.083307709
3.959066033;1.13E-06;3.959066033;9.14E-08;0.080869241
3.962061531;1.25E-06;3.962061531;9.78E-08;0.078444487
3.965057029;1.37E-06;3.965057029;1.04E-07;0.076037766
3.968052526;1.51E-06;3.968052526;1.11E-07;0.073653004
3.971048024;1.66E-06;3.971048024;1.18E-07;0.071293751
3.974043522;1.82E-06;3.974043522;1.25E-07;0.068963203
3.97703902;1.99E-06;3.97703902;1.33E-07;0.066664216
3.980034517;2.17E-06;3.980034517;1.40E-07;0.064399321
3.983030015;2.37E-06;3.983030015;1.47E-07;0.06217074
3.986025513;2.58E-06;3.986025513;1.55E-07;0.059980398
3.989021011;2.80E-06;3.989021011;1.62E-07;0.05782994
3.992016508;3.04E-06;3.992016508;1.69E-07;0.055720746
3.995012006;3.28E-06;3.995012006;1.76E-07;0.053653947
3.998007504;3.54E-06;3.998007504;1.83E-07;0.051630443
4.001003002;3.82E-06;4.001003002;1.89E-07;0.049650922
4.003998499;4.10E-06;4.003998499;1.96E-07;0.047715877
4.006993997;4.39E-06;4.006993997;2.01E-07;0.045825632
4.009989495;4.70E-06;4.009989495;2.07E-07;0.043980357
4.012984992;5.01E-06;4.012984992;2.11E-07;0.042180094
4.01598049;5.34E-06;4.01598049;2.16E-07;0.040424771
4.018975988;5.67E-06;4.018975988;2.19E-07;0.038714232
4.021971486;6.00E-06;4.021971486;2.22E-07;0.037048246
4.024966983;6.35E-06;4.024966983;2.25E-07;0.035426531
4.027962481;6.69E-06;4.027962481;2.26E-07;0.033848769
4.030957979;7.04E-06;4.030957979;2.27E-07;0.032314618
4.033953477;7.39E-06;4.033953477;2.28E-07;0.030823728
4.036948974;7.74E-06;4.036948974;2.27E-07;0.029375747
4.039944472;8.09E-06;4.039944472;2.26E-07;0.027970333
4.04293997;8.43E-06;4.04293997;2.24E-07;0.026607155
4.045935468;8.77E-06;4.045935468;2.22E-07;0.025285902
4.048930965;9.11E-06;4.048930965;2.19E-07;0.024006281
4.051926463;9.43E-06;4.051926463;2.15E-07;0.022768019
4.054921961;9.75E-06;4.054921961;2.10E-07;0.021570863
4.057917459;1.01E-05;4.057917459;2.06E-07;0.020414574
4.060912956;1.04E-05;4.060912956;2.00E-07;0.01929893
4.063908454;1.07E-05;4.063908454;1.94E-07;0.018223718
4.066903952;1.09E-05;4.066903952;1.88E-07;0.01718873
4.06989945;1.12E-05;4.06989945;1.82E-07;0.01619376
4.072894947;1.15E-05;4.072894947;1.75E-07;0.015238601
4.075890445;1.17E-05;4.075890445;1.68E-07;0.014323037
4.078885943;1.19E-05;4.078885943;1.61E-07;0.01344684
4.081881441;1.22E-05;4.081881441;1.53E-07;0.012609765
4.084876938;1.24E-05;4.084876938;1.46E-07;0.011811545
4.087872436;1.26E-05;4.087872436;1.39E-07;0.011051886
4.090867934;1.27E-05;4.090867934;1.32E-07;0.010330462
4.093863432;1.29E-05;4.093863432;1.25E-07;0.009646908
4.096858929;1.31E-05;4.096858929;1.18E-07;0.009000817
4.099854427;1.32E-05;4.099854427;1.11E-07;0.008391731
4.102849925;1.33E-05;4.102849925;1.04E-07;0.007819137
4.105845423;1.35E-05;4.105845423;9.81E-08;0.007282464
4.10884092;1.36E-05;4.10884092;9.21E-08;0.006781072
4.111836418;1.37E-05;4.111836418;8.64E-08;0.00631425
4.114831916;1.38E-05;4.114831916;8.11E-08;0.005881215
4.117827414;1.39E-05;4.117827414;7.60E-08;0.0054811
4.120822911;1.40E-05;4.120822911;7.13E-08;0.005112961
4.123818409;1.40E-05;4.123818409;6.70E-08;0.004775767
4.126813907;1.41E-05;4.126813907;6.30E-08;0.004468404
4.129809405;1.42E-05;4.129809405;5.93E-08;0.004189674
4.132804902;1.42E-05;4.132804902;5.60E-08;0.003938296
4.1358004;1.43E-05;4.1358004;5.30E-08;0.00371291
4.138795898;1.43E-05;4.138795898;5.03E-08;0.00351208
4.141791396;1.44E-05;4.141791396;4.79E-08;0.003334302
4.144786893;1.44E-05;4.144786893;4.58E-08;0.003178007
4.147782391;1.45E-05;4.147782391;4.40E-08;0.003041576
4.150777889;1.45E-05;4.150777889;4.24E-08;0.00292334
4.153773387;1.46E-05;4.153773387;4.11E-08;0.002821602
4.156768884;1.46E-05;4.156768884;3.99E-08;0.002734638
4.159764382;1.46E-05;4.159764382;3.90E-08;0.00266072
4.16275988;1.47E-05;4.16275988;3.82E-08;0.002598123
4.165755378;1.47E-05;4.165755378;3.75E-08;0.00254514
4.168750875;1.48E-05;4.168750875;3.69E-08;0.002500099
4.171746373;1.48E-05;4.171746373;3.65E-08;0.002461375
4.174741871;1.49E-05;4.174741871;3.61E-08;0.002427402
4.177737369;1.49E-05;4.177737369;3.57E-08;0.002396689
4.180732866;1.50E-05;4.180732866;3.54E-08;0.002367832
4.183728364;1.50E-05;4.183728364;3.51E-08;0.00233952
4.186723862;1.50E-05;4.186723862;3.48E-08;0.002310548
4.18971936;1.51E-05;4.18971936;3.44E-08;0.002279823
4.192714857;1.51E-05;4.192714857;3.40E-08;0.002246369
4.195710355;1.52E-05;4.195710355;3.36E-08;0.002209334
4.198705853;1.52E-05;4.198705853;3.30E-08;0.002167986
4.201701351;1.53E-05;4.201701351;3.24E-08;0.002121721
4.204696848;1.53E-05;4.204696848;3.17E-08;0.002070056
4.207692346;1.54E-05;4.207692346;3.10E-08;0.002012631
4.210687844;1.54E-05;4.210687844;3.01E-08;0.001949201
4.213683342;1.55E-05;4.213683342;2.91E-08;0.001879636
4.216678839;1.55E-05;4.216678839;2.80E-08;0.001803912
4.219674337;1.56E-05;4.219674337;2.68E-08;0.001722103
4.222669835;1.56E-05;4.222669835;2.55E-08;0.001634377
4.225665333;1.56E-05;4.225665333;2.41E-08;0.001540984
4.22866083;1.57E-05;4.22866083;2.26E-08;0.00144225
4.231656328;1.57E-05;4.231656328;2.10E-08;0.001338563
4.234651826;1.57E-05;4.234651826;1.94E-08;0.001230369
4.237647324;1.58E-05;4.237647324;1.76E-08;0.001118158
4.240642821;1.58E-05;4.240642821;1.58E-08;0.001002455
4.243638319;1.58E-05;4.243638319;1.40E-08;0.000883811
4.246633817;1.58E-05;4.246633817;1.21E-08;0.000762792
4.249629315;1.59E-05;4.249629315;1.01E-08;0.000639973
4.252624812;1.59E-05;4.252624812;8.19E-09;0.000515926
4.25562031;1.59E-05;4.25562031;6.21E-09;0.000391213
4.258615808;1.59E-05;4.258615808;4.23E-09;0.000266381
4.261611306;1.59E-05;4.261611306;2.26E-09;0.000141955
4.264606803;1.59E-05;4.264606803;2.93E-10;1.84E-05
4.267602301;1.59E-05;4.267602301;-1.65E-09;-0.000103719
4.270597799;1.59E-05;4.270597799;-3.56E-09;-0.000224067
4.273593297;1.59E-05;4.273593297;-5.43E-09;-0.000342215
4.276588794;1.59E-05;4.276588794;-7.26E-09;-0.000457802
4.279584292;1.59E-05;4.279584292;-9.04E-09;-0.000570503
4.28257979;1.58E-05;4.28257979;-1.08E-08;-0.00068003
4.285575288;1.58E-05;4.285575288;-1.24E-08;-0.00078613
4.288570785;1.58E-05;4.288570785;-1.40E-08;-0.000888582
4.291566283;1.58E-05;4.291566283;-1.56E-08;-0.000987196
4.294561781;1.57E-05;4.294561781;-1.70E-08;-0.001081813
4.297557279;1.57E-05;4.297557279;-1.84E-08;-0.001172297
4.300552776;1.57E-05;4.300552776;-1.97E-08;-0.00125854
4.303548274;1.57E-05;4.303548274;-2.10E-08;-0.001340453
4.306543772;1.56E-05;4.306543772;-2.21E-08;-0.00141797
4.30953927;1.56E-05;4.30953927;-2.32E-08;-0.00149104
4.312534767;1.55E-05;4.312534767;-2.42E-08;-0.001559632
4.315530265;1.55E-05;4.315530265;-2.52E-08;-0.001623728
4.318525763;1.55E-05;4.318525763;-2.60E-08;-0.001683325
4.321521261;1.54E-05;4.321521261;-2.68E-08;-0.001738433
4.324516758;1.54E-05;4.324516758;-2.75E-08;-0.001789076
4.327512256;1.53E-05;4.327512256;-2.82E-08;-0.00183529
4.330507754;1.53E-05;4.330507754;-2.87E-08;-0.001877127
4.333503252;1.53E-05;4.333503252;-2.92E-08;-0.001914652
4.336498749;1.52E-05;4.336498749;-2.96E-08;-0.00194795
4.339494247;1.52E-05;4.339494247;-3.00E-08;-0.00197712
4.342489745;1.51E-05;4.342489745;-3.03E-08;-0.002002286
4.345485243;1.51E-05;4.345485243;-3.05E-08;-0.002023588
4.34848074;1.50E-05;4.34848074;-3.07E-08;-0.002041194
4.351476238;1.50E-05;4.351476238;-3.08E-08;-0.002055291
4.354471736;1.49E-05;4.354471736;-3.09E-08;-0.002066089
4.357467234;1.49E-05;4.357467234;-3.09E-08;-0.002073821
4.360462731;1.49E-05;4.360462731;-3.09E-08;-0.002078733
4.363458229;1.48E-05;4.363458229;-3.08E-08;-0.002081087
4.366453727;1.48E-05;4.366453727;-3.07E-08;-0.002081152
4.369449225;1.47E-05;4.369449225;-3.06E-08;-0.002079199
4.372444722;1.47E-05;4.372444722;-3.05E-08;-0.002075494
4.37544022;1.46E-05;4.37544022;-3.03E-08;-0.002070289
4.378435718;1.46E-05;4.378435718;-3.01E-08;-0.00206382
4.381431216;1.46E-05;4.381431216;-2.99E-08;-0.002056296
4.384426713;1.45E-05;4.384426713;-2.97E-08;-0.002047899
4.387422211;1.45E-05;4.387422211;-2.95E-08;-0.002038775
4.390417709;1.44E-05;4.390417709;-2.93E-08;-0.002029034
4.393413207;1.44E-05;4.393413207;-2.90E-08;-0.002018751
4.396408704;1.43E-05;4.396408704;-2.88E-08;-0.002007963
4.399404202;1.43E-05;4.399404202;-2.86E-08;-0.001996673
4.4023997;1.43E-05;4.4023997;-2.83E-08;-0.001984852
4.405395198;1.42E-05;4.405395198;-2.81E-08;-0.001972441
4.408390695;1.42E-05;4.408390695;-2.78E-08;-0.00195936
4.411386193;1.42E-05;4.411386193;-2.75E-08;-0.001945509
4.414381691;1.41E-05;4.414381691;-2.73E-08;-0.001930775
4.417377189;1.41E-05;4.417377189;-2.70E-08;-0.00191504
4.420372686;1.40E-05;4.420372686;-2.67E-08;-0.001898181
4.423368184;1.40E-05;4.423368184;-2.63E-08;-0.001880084
4.426363682;1.40E-05;4.426363682;-2.60E-08;-0.001860642
4.42935918;1.39E-05;4.42935918;-2.56E-08;-0.001839766
4.432354677;1.39E-05;4.432354677;-2.53E-08;-0.001817387
4.435350175;1.39E-05;4.435350175;-2.49E-08;-0.001793461
4.438345673;1.38E-05;4.438345673;-2.44E-08;-0.001767973
4.441341171;1.38E-05;4.441341171;-2.40E-08;-0.00174094
4.444336668;1.38E-05;4.444336668;-2.36E-08;-0.001712413
4.447332166;1.37E-05;4.447332166;-2.31E-08;-0.001682475
4.450327664;1.37E-05;4.450327664;-2.26E-08;-0.001651247
4.453323162;1.37E-05;4.453323162;-2.21E-08;-0.001618879
4.456318659;1.36E-05;4.456318659;-2.16E-08;-0.001585554
4.459314157;1.36E-05;4.459314157;-2.11E-08;-0.001551484
4.462309655;1.36E-05;4.462309655;-2.06E-08;-0.001516904
4.465305153;1.36E-05;4.465305153;-2.01E-08;-0.001482073
4.46830065;1.35E-05;4.46830065;-1.96E-08;-0.001447265
4.471296148;1.35E-05;4.471296148;-1.91E-08;-0.001412766
4.474291646;1.35E-05;4.474291646;-1.86E-08;-0.001378874
4.477287144;1.35E-05;4.477287144;-1.81E-08;-0.001345887
4.480282641;1.34E-05;4.480282641;-1.76E-08;-0.001314103
4.483278139;1.34E-05;4.483278139;-1.72E-08;-0.001283818
4.486273637;1.34E-05;4.486273637;-1.68E-08;-0.001255315
4.489269135;1.34E-05;4.489269135;-1.64E-08;-0.001228865
4.492264632;1.33E-05;4.492264632;-1.61E-08;-0.00120472
4.49526013;1.33E-05;4.49526013;-1.58E-08;-0.00118311
4.498255628;1.33E-05;4.498255628;-1.55E-08;-0.001164241
4.501251126;1.33E-05;4.501251126;-1.53E-08;-0.001148285
4.504246623;1.33E-05;4.504246623;-1.51E-08;-0.001135383
4.507242121;1.33E-05;4.507242121;-1.49E-08;-0.00112564
4.510237619;1.32E-05;4.510237619;-1.48E-08;-0.001119121
4.513233117;1.32E-05;4.513233117;-1.47E-08;-0.001115853
4.516228614;1.32E-05;4.516228614;-1.47E-08;-0.001115822
4.519224112;1.32E-05;4.519224112;-1.47E-08;-0.00111898
4.52221961;1.32E-05;4.52221961;-1.48E-08;-0.001125241
4.525215108;1.31E-05;4.525215108;-1.49E-08;-0.001134491
4.528210605;1.31E-05;4.528210605;-1.51E-08;-0.001146591
4.531206103;1.31E-05;4.531206103;-1.52E-08;-0.001161383
4.534201601;1.31E-05;4.534201601;-1.54E-08;-0.001178702
4.537197099;1.31E-05;4.537197099;-1.57E-08;-0.00119838
4.540192596;1.31E-05;4.540192596;-1.59E-08;-0.001220255
4.543188094;1.30E-05;4.543188094;-1.62E-08;-0.001244179
4.546183592;1.30E-05;4.546183592;-1.65E-08;-0.001270023
4.54917909;1.30E-05;4.54917909;-1.69E-08;-0.001297686
4.552174587;1.30E-05;4.552174587;-1.72E-08;-0.001327095
4.555170085;1.29E-05;4.555170085;-1.76E-08;-0.001358207
4.558165583;1.29E-05;4.558165583;-1.80E-08;-0.001391012
4.561161081;1.29E-05;4.561161081;-1.84E-08;-0.001425529
4.564156578;1.29E-05;4.564156578;-1.88E-08;-0.001461802
4.567152076;1.29E-05;4.567152076;-1.93E-08;-0.001499899
4.570147574;1.28E-05;4.570147574;-1.98E-08;-0.001539903
4.573143072;1.28E-05;4.573143072;-2.03E-08;-0.001581906
4.576138569;1.28E-05;4.576138569;-2.08E-08;-0.001626005
4.579134067;1.27E-05;4.579134067;-2.13E-08;-0.001672292
4.582129565;1.27E-05;4.582129565;-2.19E-08;-0.001720852
4.585125063;1.27E-05;4.585125063;-2.25E-08;-0.001771755
4.58812056;1.27E-05;4.58812056;-2.31E-08;-0.001825054
4.591116058;1.26E-05;4.591116058;-2.38E-08;-0.001880777
4.594111556;1.26E-05;4.594111556;-2.44E-08;-0.00193893
4.597107054;1.26E-05;4.597107054;-2.51E-08;-0.001999492
4.600102551;1.25E-05;4.600102551;-2.59E-08;-0.002062415
4.603098049;1.25E-05;4.603098049;-2.66E-08;-0.002127626
4.606093547;1.25E-05;4.606093547;-2.74E-08;-0.002195022
4.609089045;1.24E-05;4.609089045;-2.81E-08;-0.002264478
4.612084542;1.24E-05;4.612084542;-2.89E-08;-0.002335842
4.61508004;1.24E-05;4.61508004;-2.98E-08;-0.002408941
4.618075538;1.23E-05;4.618075538;-3.06E-08;-0.002483577
4.621071036;1.23E-05;4.621071036;-3.14E-08;-0.002559532
4.624066533;1.22E-05;4.624066533;-3.22E-08;-0.00263657
4.627062031;1.22E-05;4.627062031;-3.31E-08;-0.002714431
4.630057529;1.21E-05;4.630057529;-3.39E-08;-0.002792842
4.633053027;1.21E-05;4.633053027;-3.47E-08;-0.002871507
4.636048524;1.20E-05;4.636048524;-3.55E-08;-0.002950116
4.639044022;1.20E-05;4.639044022;-3.63E-08;-0.003028345
4.64203952;1.19E-05;4.64203952;-3.71E-08;-0.003105855
4.645035018;1.19E-05;4.645035018;-3.78E-08;-0.003182295
4.648030515;1.18E-05;4.648030515;-3.85E-08;-0.00325731
4.651026013;1.18E-05;4.651026013;-3.92E-08;-0.003330537
4.654021511;1.17E-05;4.654021511;-3.99E-08;-0.003401617
4.657017009;1.17E-05;4.657017009;-4.05E-08;-0.003470196
4.660012506;1.16E-05;4.660012506;-4.10E-08;-0.00353593
4.663008004;1.15E-05;4.663008004;-4.16E-08;-0.003598496
4.666003502;1.15E-05;4.666003502;-4.20E-08;-0.003657593
4.668998999;1.14E-05;4.668998999;-4.24E-08;-0.003712952
4.671994497;1.14E-05;4.671994497;-4.28E-08;-0.003764343
4.674989995;1.13E-05;4.674989995;-4.31E-08;-0.003811576
4.677985493;1.12E-05;4.677985493;-4.33E-08;-0.003854512
4.68098099;1.12E-05;4.68098099;-4.35E-08;-0.003893065
4.683976488;1.11E-05;4.683976488;-4.37E-08;-0.003927208
4.686971986;1.11E-05;4.686971986;-4.38E-08;-0.003956972
4.689967484;1.10E-05;4.689967484;-4.38E-08;-0.003982452
4.692962981;1.09E-05;4.692962981;-4.38E-08;-0.004003806
4.695958479;1.09E-05;4.695958479;-4.37E-08;-0.004021257
4.698953977;1.08E-05;4.698953977;-4.36E-08;-0.00403509
4.701949475;1.08E-05;4.701949475;-4.35E-08;-0.004045651
4.704944972;1.07E-05;4.704944972;-4.33E-08;-0.004053345
4.70794047;1.06E-05;4.70794047;-4.31E-08;-0.004058631
4.710935968;1.06E-05;4.710935968;-4.29E-08;-0.004062024
4.713931466;1.05E-05;4.713931466;-4.27E-08;-0.004064085
4.716926963;1.05E-05;4.716926963;-4.25E-08;-0.004065418
4.719922461;1.04E-05;4.719922461;-4.23E-08;-0.004066672
4.722917959;1.03E-05;4.722917959;-4.21E-08;-0.004068528
4.725913457;1.03E-05;4.725913457;-4.19E-08;-0.004071704
4.728908954;1.02E-05;4.728908954;-4.17E-08;-0.004076947
4.731904452;1.02E-05;4.731904452;-4.16E-08;-0.00408503
4.73489995;1.01E-05;4.73489995;-4.15E-08;-0.004096751
4.737895448;1.01E-05;4.737895448;-4.14E-08;-0.004112931
4.740890945;1.00E-05;4.740890945;-4.14E-08;-0.00413441
4.743886443;9.97E-06;4.743886443;-4.15E-08;-0.004162045
4.746881941;9.92E-06;4.746881941;-4.16E-08;-0.004196711
4.749877439;9.86E-06;4.749877439;-4.18E-08;-0.004239293
4.752872936;9.81E-06;4.752872936;-4.21E-08;-0.00429069
4.755868434;9.76E-06;4.755868434;-4.25E-08;-0.004351804
4.758863932;9.71E-06;4.758863932;-4.30E-08;-0.004423544
4.76185943;9.66E-06;4.76185943;-4.35E-08;-0.004506818
4.764854927;9.60E-06;4.764854927;-4.42E-08;-0.004602529
4.767850425;9.55E-06;4.767850425;-4.50E-08;-0.004711571
4.770845923;9.50E-06;4.770845923;-4.59E-08;-0.004834826
4.773841421;9.44E-06;4.773841421;-4.70E-08;-0.004973158
4.776836918;9.38E-06;4.776836918;-4.81E-08;-0.005127408
4.779832416;9.33E-06;4.779832416;-4.94E-08;-0.005298396
4.782827914;9.27E-06;4.782827914;-5.08E-08;-0.005486913
4.785823412;9.20E-06;4.785823412;-5.24E-08;-0.005693721
4.788818909;9.14E-06;4.788818909;-5.41E-08;-0.005919555
4.791814407;9.07E-06;4.791814407;-5.59E-08;-0.006165119
4.794809905;9.00E-06;4.794809905;-5.79E-08;-0.006431088
4.797805403;8.93E-06;4.797805403;-6.00E-08;-0.00671811
4.8008009;8.86E-06;4.8008009;-6.22E-08;-0.007026806
4.803796398;8.78E-06;4.803796398;-6.46E-08;-0.007357772
4.806791896;8.69E-06;4.806791896;-6.70E-08;-0.007711579
4.809787394;8.61E-06;4.809787394;-6.96E-08;-0.008088776
4.812782891;8.52E-06;4.812782891;-7.23E-08;-0.008489887
4.815778389;8.42E-06;4.815778389;-7.51E-08;-0.008915414
4.818773887;8.32E-06;4.818773887;-7.79E-08;-0.009365836
4.821769385;8.22E-06;4.821769385;-8.09E-08;-0.009841606
4.824764882;8.11E-06;4.824764882;-8.39E-08;-0.010343153
4.82776038;7.99E-06;4.82776038;-8.69E-08;-0.010870879
4.830755878;7.87E-06;4.830755878;-9.00E-08;-0.011425159
4.833751376;7.75E-06;4.833751376;-9.30E-08;-0.012006339
4.836746873;7.62E-06;4.836746873;-9.61E-08;-0.012614738
4.839742371;7.48E-06;4.839742371;-9.92E-08;-0.013250644
4.842737869;7.34E-06;4.842737869;-1.02E-07;-0.01391432
4.845733367;7.20E-06;4.845733367;-1.05E-07;-0.014605997
4.848728864;7.05E-06;4.848728864;-1.08E-07;-0.015325886
4.851724362;6.89E-06;4.851724362;-1.11E-07;-0.016074169
4.85471986;6.73E-06;4.85471986;-1.13E-07;-0.01685101
4.857715358;6.57E-06;4.857715358;-1.16E-07;-0.017656554
4.860710855;6.40E-06;4.860710855;-1.18E-07;-0.018490929
4.863706353;6.22E-06;4.863706353;-1.20E-07;-0.01935425
4.866701851;6.05E-06;4.866701851;-1.22E-07;-0.020246623
4.869697349;5.87E-06;4.869697349;-1.24E-07;-0.021168143
4.872692846;5.68E-06;4.872692846;-1.26E-07;-0.022118903
4.875688344;5.50E-06;4.875688344;-1.27E-07;-0.023098986
4.878683842;5.31E-06;4.878683842;-1.28E-07;-0.024108475
4.88167934;5.12E-06;4.88167934;-1.29E-07;-0.025147448
4.884674837;4.93E-06;4.884674837;-1.29E-07;-0.026215977
4.887670335;4.73E-06;4.887670335;-1.29E-07;-0.02731413
4.890665833;4.54E-06;4.890665833;-1.29E-07;-0.028441969
4.893661331;4.35E-06;4.893661331;-1.29E-07;-0.029599543
4.896656828;4.16E-06;4.896656828;-1.28E-07;-0.030786893
4.899652326;3.97E-06;4.899652326;-1.27E-07;-0.03200404
4.902647824;3.78E-06;4.902647824;-1.26E-07;-0.033250992
4.905643322;3.59E-06;4.905643322;-1.24E-07;-0.034527728
4.908638819;3.41E-06;4.908638819;-1.22E-07;-0.035834205
4.911634317;3.23E-06;4.911634317;-1.20E-07;-0.037170347
4.914629815;3.06E-06;4.914629815;-1.18E-07;-0.038536041
4.917625313;2.89E-06;4.917625313;-1.15E-07;-0.039931135
4.92062081;2.72E-06;4.92062081;-1.13E-07;-0.04135543
4.923616308;2.56E-06;4.923616308;-1.10E-07;-0.042808679
4.926611806;2.40E-06;4.926611806;-1.06E-07;-0.044290577
4.929607304;2.25E-06;4.929607304;-1.03E-07;-0.04580076
4.932602801;2.11E-06;4.932602801;-9.98E-08;-0.047338797
4.935598299;1.97E-06;4.935598299;-9.63E-08;-0.048904189
4.938593797;1.84E-06;4.938593797;-9.27E-08;-0.050496358
4.941589295;1.71E-06;4.941589295;-8.90E-08;-0.052114648
4.944584792;1.59E-06;4.944584792;-8.53E-08;-0.053758312
4.94758029;1.47E-06;4.94758029;-8.16E-08;-0.055426511
4.950575788;1.36E-06;4.950575788;-7.79E-08;-0.057118304
4.953571286;1.26E-06;4.953571286;-7.42E-08;-0.058832635
4.956566783;1.17E-06;4.956566783;-7.06E-08;-0.060568325
4.959562281;1.07E-06;4.959562281;-6.70E-08;-0.062324055
4.962557779;9.89E-07;4.962557779;-6.34E-08;-0.064098349
4.965553277;9.10E-07;4.965553277;-5.99E-08;-0.06588955
4.968548774;8.35E-07;4.968548774;-5.65E-08;-0.067695797
4.971544272;7.66E-07;4.971544272;-5.33E-08;-0.06951499
4.97453977;7.02E-07;4.97453977;-5.01E-08;-0.071344757
4.977535268;6.42E-07;4.977535268;-4.70E-08;-0.07318241
4.980530765;5.87E-07;4.980530765;-4.40E-08;-0.075024895
4.983526263;5.36E-07;4.983526263;-4.12E-08;-0.076868739
4.986521761;4.89E-07;4.986521761;-3.85E-08;-0.078709987
4.989517259;4.46E-07;4.989517259;-3.59E-08;-0.080544128
4.992512756;4.06E-07;4.992512756;-3.35E-08;-0.082366024
4.995508254;3.70E-07;4.995508254;-3.11E-08;-0.084169819
4.998503752;3.36E-07;4.998503752;-2.89E-08;-0.085948842
5.00149925;3.06E-07;5.00149925;-2.68E-08;-0.08769551
5.004494747;2.78E-07;5.004494747;-2.48E-08;-0.08940121
5.007490245;2.52E-07;5.007490245;-2.30E-08;-0.091056185
5.010485743;2.29E-07;5.010485743;-2.12E-08;-0.092649404
5.013481241;2.08E-07;5.013481241;-1.96E-08;-0.094168434
5.016476738;1.89E-07;5.016476738;-1.81E-08;-0.095599306
5.019472236;1.72E-07;5.019472236;-1.66E-08;-0.096926384
5.022467734;1.56E-07;5.022467734;-1.53E-08;-0.098132236
5.025463232;1.42E-07;5.025463232;-1.41E-08;-0.09919752
5.028458729;1.29E-07;5.028458729;-1.29E-08;-0.100100879
5.031454227;1.17E-07;5.031454227;-1.18E-08;-0.100818867
