meas N = 3;meas N = 3;meas N = 3
2.502000000E+00;3.349703742E-08;2.985578346E-08
2.503000000E+00;2.928007401E-08;3.495556223E-08
2.504000000E+00;2.945882854E-08;3.401857949E-08
2.505000000E+00;2.813357961E-08;3.414459423E-08
2.506000000E+00;2.768141395E-08;3.598197955E-08
2.507000000E+00;2.594650607E-08;3.417429522E-08
2.508000000E+00;2.110122405E-08;3.763447850E-08
2.509000000E+00;2.222546954E-08;3.608648777E-08
2.510000000E+00;2.059639592E-08;3.715857830E-08
2.511000000E+00;1.626175970E-08;3.623687504E-08
2.512000000E+00;1.880081166E-08;3.379462674E-08
2.513000000E+00;1.361475119E-08;3.794220619E-08
2.514000000E+00;1.554402568E-08;3.979752382E-08
2.515000000E+00;1.448811804E-08;3.533554351E-08
2.516000000E+00;1.341121363E-08;3.357021020E-08
2.517000000E+00;1.192752391E-08;3.486411059E-08
2.518000000E+00;8.819840858E-09;3.615803404E-08
2.519000000E+00;1.275336077E-08;3.528503818E-08
2.520000000E+00;6.063058955E-09;3.523911011E-08
2.521000000E+00;8.049347523E-09;3.710014936E-08
2.522000000E+00;9.170231237E-09;3.832567763E-08
2.523000000E+00;7.499208178E-09;3.596403712E-08
2.524000000E+00;7.391934870E-09;3.704330497E-08
2.525000000E+00;7.508335144E-09;3.668150961E-08
2.526000000E+00;7.271653080E-09;3.845367991E-08
2.527000000E+00;3.680291968E-09;3.921893429E-08
2.528000000E+00;7.279743091E-09;3.751747457E-08
2.529000000E+00;4.111069807E-09;3.734745400E-08
2.530000000E+00;5.096016914E-09;3.578050116E-08
2.531000000E+00;4.683800367E-09;3.437832849E-08
2.532000000E+00;6.414429263E-09;3.598619310E-08
2.533000000E+00;8.360792741E-09;3.403931308E-08
2.534000000E+00;7.767694471E-09;3.616430191E-08
2.535000000E+00;7.170144681E-09;3.425188115E-08
2.536000000E+00;8.179160767E-09;3.772926064E-08
2.537000000E+00;7.297508744E-09;3.544946676E-08
2.538000000E+00;3.733311509E-09;3.749748548E-08
2.539000000E+00;7.222969428E-09;3.446903169E-08
2.540000000E+00;7.155589934E-09;3.642470267E-08
2.541000000E+00;7.148617854E-09;3.539475654E-08
2.542000000E+00;6.073330295E-09;3.430015710E-08
2.543000000E+00;4.618716047E-09;3.479630927E-08
2.544000000E+00;6.440123846E-09;3.632939415E-08
2.545000000E+00;6.706664163E-09;3.868116491E-08
2.546000000E+00;7.475416978E-09;3.356135736E-08
2.547000000E+00;5.840542926E-09;3.573611697E-08
2.548000000E+00;7.015333004E-09;3.369549320E-08
2.549000000E+00;4.550695429E-09;3.746162169E-08
2.550000000E+00;3.390915689E-09;3.479488562E-08
2.551000000E+00;6.379603146E-09;3.618600974E-08
2.552000000E+00;5.080768478E-09;3.650974354E-08
2.553000000E+00;3.957144562E-09;3.613420890E-08
2.554000000E+00;4.676895207E-09;3.753580146E-08
2.555000000E+00;7.888019587E-09;3.532905467E-08
2.556000000E+00;6.905987999E-09;3.900382197E-08
2.557000000E+00;5.887825962E-09;3.826674330E-08
2.558000000E+00;6.546614215E-09;3.793709249E-08
2.559000000E+00;4.461048430E-09;3.881442355E-08
2.560000000E+00;4.352393018E-09;3.485572856E-08
2.561000000E+00;4.755648160E-09;3.703185184E-08
2.562000000E+00;6.412669231E-09;3.784951075E-08
2.563000000E+00;5.656540138E-09;3.817721188E-08
2.564000000E+00;6.109726676E-09;3.666217475E-08
2.565000000E+00;3.740456769E-09;3.470189654E-08
2.566000000E+00;5.526769489E-09;3.343258214E-08
2.567000000E+00;5.787276908E-09;3.710787120E-08
2.568000000E+00;9.951034279E-09;3.471002339E-08
2.569000000E+00;7.749707598E-09;3.733084233E-08
2.570000000E+00;4.459003138E-09;3.495071256E-08
2.571000000E+00;4.515604226E-09;3.753775796E-08
2.572000000E+00;8.596737526E-09;3.676866423E-08
2.573000000E+00;6.177322704E-09;3.655994904E-08
2.574000000E+00;5.311484696E-09;3.461074816E-08
2.575000000E+00;3.087277971E-09;3.544943116E-08
2.576000000E+00;8.240234150E-09;3.763941994E-08
2.577000000E+00;5.169848193E-09;4.118045530E-08
2.578000000E+00;4.027582110E-09;3.519511148E-08
2.579000000E+00;5.001123299E-09;3.962959482E-08
2.580000000E+00;6.598992521E-09;3.492013155E-08
2.581000000E+00;5.273299761E-09;3.617848853E-08
2.582000000E+00;7.511119225E-09;3.713890946E-08
2.583000000E+00;4.542329821E-09;3.518038875E-08
2.584000000E+00;9.018532307E-09;3.588220984E-08
2.585000000E+00;8.148661481E-09;3.781022707E-08
2.586000000E+00;9.263386207E-09;3.993945048E-08
2.587000000E+00;8.948977527E-09;3.695607789E-08
2.588000000E+00;7.346481803E-09;3.688320092E-08
2.589000000E+00;8.536317917E-09;3.505191756E-08
2.590000000E+00;1.246041081E-08;3.504704077E-08
2.591000000E+00;1.943662557E-08;3.632607260E-08
2.592000000E+00;2.386316909E-08;3.447481331E-08
2.593000000E+00;3.667776061E-08;3.807990278E-08
2.594000000E+00;4.570215001E-08;3.615483012E-08
2.595000000E+00;6.015098647E-08;3.533965053E-08
2.596000000E+00;7.324213493E-08;3.495108665E-08
2.597000000E+00;8.529536880E-08;3.611517316E-08
2.598000000E+00;1.016389712E-07;3.538758540E-08
2.599000000E+00;1.185814669E-07;3.506339561E-08
2.600000000E+00;1.315549110E-07;3.704872606E-08
2.601000000E+00;1.458771995E-07;3.826742756E-08
2.602000000E+00;1.655805268E-07;3.864125680E-08
2.603000000E+00;1.918348922E-07;4.589907895E-08
2.604000000E+00;2.106542339E-07;4.430444050E-08
2.605000000E+00;2.354762301E-07;4.673661841E-08
2.606000000E+00;2.577111485E-07;5.304592723E-08
2.607000000E+00;2.846717789E-07;5.706764129E-08
2.608000000E+00;3.136551522E-07;5.899342914E-08
2.609000000E+00;3.449056487E-07;6.080989084E-08
2.610000000E+00;3.778347889E-07;6.328767844E-08
2.611000000E+00;4.144329003E-07;6.654322582E-08
2.612000000E+00;4.701333740E-07;6.675826788E-08
2.613000000E+00;4.954007917E-07;6.767369105E-08
2.614000000E+00;5.395780056E-07;6.953617149E-08
2.615000000E+00;5.890176887E-07;6.777691061E-08
2.616000000E+00;6.433497776E-07;7.093471120E-08
2.617000000E+00;7.010233154E-07;6.965741670E-08
2.618000000E+00;7.638431146E-07;6.685616926E-08
2.619000000E+00;8.315921903E-07;7.059427400E-08
2.620000000E+00;8.978713902E-07;7.405583334E-08
2.621000000E+00;1.004800948E-06;7.029064835E-08
2.622000000E+00;1.055582604E-06;6.802611804E-08
2.623000000E+00;1.135507859E-06;6.779037509E-08
2.624000000E+00;1.230666302E-06;6.899871193E-08
2.625000000E+00;1.347048650E-06;6.766484927E-08
2.626000000E+00;1.437301791E-06;6.750203324E-08
2.627000000E+00;1.553446075E-06;6.850342742E-08
2.628000000E+00;1.676369775E-06;6.718814765E-08
2.629000000E+00;1.795971297E-06;6.495960771E-08
2.630000000E+00;1.974368436E-06;6.729732201E-08
2.631000000E+00;2.073303868E-06;6.189063006E-08
2.632000000E+00;2.201768005E-06;5.551533433E-08
2.633000000E+00;2.357150391E-06;5.971395457E-08
2.634000000E+00;2.520932144E-06;6.084537810E-08
2.635000000E+00;2.693442209E-06;6.199204259E-08
2.636000000E+00;2.879610153E-06;5.848283014E-08
2.637000000E+00;3.084481686E-06;6.497738378E-08
2.638000000E+00;3.271216864E-06;5.627695266E-08
2.639000000E+00;3.493036802E-06;5.525321961E-08
2.640000000E+00;3.679579223E-06;4.870165518E-08
2.641000000E+00;3.928489710E-06;5.487524594E-08
2.642000000E+00;4.201651827E-06;5.289621279E-08
2.643000000E+00;4.429122886E-06;4.950366169E-08
2.644000000E+00;4.808318156E-06;5.189475829E-08
2.645000000E+00;5.009914570E-06;5.202383176E-08
2.646000000E+00;5.279409606E-06;4.493329922E-08
2.647000000E+00;5.574370105E-06;4.429334948E-08
2.648000000E+00;5.888240720E-06;3.878781610E-08
2.649000000E+00;6.214694874E-06;3.089411428E-08
2.650000000E+00;6.554802027E-06;4.181976385E-08
2.651000000E+00;6.894180971E-06;4.005762890E-08
2.652000000E+00;7.230548279E-06;3.860864692E-08
2.653000000E+00;7.575874782E-06;3.432593921E-08
2.654000000E+00;7.943493892E-06;2.022645258E-08
2.655000000E+00;8.292416109E-06;1.535385903E-08
2.656000000E+00;8.665635215E-06;8.076037852E-09
2.657000000E+00;8.999725765E-06;2.388796722E-08
2.658000000E+00;9.545305191E-06;6.330667402E-08
2.659000000E+00;9.783888375E-06;2.018424097E-08
2.660000000E+00;1.013794582E-05;4.404421225E-09
2.661000000E+00;1.052384186E-05;-5.372379795E-09
2.662000000E+00;1.091192811E-05;4.971023330E-09
2.663000000E+00;1.128408527E-05;1.072517736E-09
2.664000000E+00;1.166622453E-05;8.508266008E-09
2.665000000E+00;1.205581194E-05;-3.245759874E-08
2.666000000E+00;1.245734644E-05;-3.375458277E-08
2.667000000E+00;1.282212582E-05;6.007977082E-09
2.668000000E+00;1.322148715E-05;-2.194229814E-08
2.669000000E+00;1.361823738E-05;-3.058425741E-08
2.670000000E+00;1.404092699E-05;-4.772088515E-08
2.671000000E+00;1.438225947E-05;-2.438304140E-08
2.672000000E+00;1.482136916E-05;-1.399388114E-08
2.673000000E+00;1.515488489E-05;-2.311610552E-08
2.674000000E+00;1.553626371E-05;-3.093138852E-08
2.675000000E+00;1.591712896E-05;-7.525579335E-08
2.676000000E+00;1.628037514E-05;-5.064727674E-08
2.677000000E+00;1.659805107E-05;-5.556968806E-08
2.678000000E+00;1.697784081E-05;-4.507729623E-08
2.679000000E+00;1.734830869E-05;-6.391279481E-08
2.680000000E+00;1.765633197E-05;-1.694169437E-08
2.681000000E+00;1.800801950E-05;-7.455007870E-08
2.682000000E+00;1.831449789E-05;-6.957784000E-08
2.683000000E+00;1.875171068E-05;-2.076391126E-08
2.684000000E+00;1.899114429E-05;-2.316081259E-08
2.685000000E+00;1.931551998E-05;-6.041961301E-08
2.686000000E+00;1.954869769E-05;-9.952120035E-08
2.687000000E+00;1.990558354E-05;-5.940334584E-08
2.688000000E+00;2.018911992E-05;-1.580262957E-08
2.689000000E+00;2.046295936E-05;-9.734103067E-08
2.690000000E+00;2.080056100E-05;-3.772936170E-08
2.691000000E+00;2.102985600E-05;-7.365341042E-08
2.692000000E+00;2.130030739E-05;-8.262846534E-08
2.693000000E+00;2.154778564E-05;-4.527821798E-08
2.694000000E+00;2.182048962E-05;-9.000806012E-08
2.695000000E+00;2.206250704E-05;-9.133398308E-08
2.696000000E+00;2.226090631E-05;-8.068687266E-08
2.697000000E+00;2.257963788E-05;-6.849019986E-08
2.698000000E+00;2.282293662E-05;-4.858736386E-08
2.699000000E+00;2.301974310E-05;-7.974228135E-08
2.700000000E+00;2.324578244E-05;-4.016614376E-08
2.701000000E+00;2.350550218E-05;-1.104285112E-07
2.702000000E+00;2.367477391E-05;-3.567372749E-08
2.703000000E+00;2.384378059E-05;-1.880238917E-09
2.704000000E+00;2.410213032E-05;-6.831630868E-08
2.705000000E+00;2.426730806E-05;-1.052360808E-07
2.706000000E+00;2.443828246E-05;-4.868575045E-08
2.707000000E+00;2.465565408E-05;-4.222205594E-08
2.708000000E+00;2.483735044E-05;-1.239575794E-07
2.709000000E+00;2.506764585E-05;-7.215423995E-08
2.710000000E+00;2.522935560E-05;-7.865782616E-08
2.711000000E+00;2.537650689E-05;-1.021477042E-07
2.712000000E+00;2.554678380E-05;-1.062501152E-07
2.713000000E+00;2.571397633E-05;-1.251517455E-07
2.714000000E+00;2.592970959E-05;-8.454281655E-08
2.715000000E+00;2.604002737E-05;-8.312224305E-08
2.716000000E+00;2.622288143E-05;-1.226194273E-07
2.717000000E+00;2.628270610E-05;-1.267714221E-07
2.718000000E+00;2.649340137E-05;-1.207462623E-07
2.719000000E+00;2.659546663E-05;-8.457092172E-08
2.720000000E+00;2.673143832E-05;-1.050197822E-07
2.721000000E+00;2.687636555E-05;-7.176017722E-08
2.722000000E+00;2.696875368E-05;-6.428280798E-08
2.723000000E+00;2.711213779E-05;-1.666939168E-08
2.724000000E+00;2.723491476E-05;-6.167999533E-08
2.725000000E+00;2.738595812E-05;-1.016931808E-07
2.726000000E+00;2.749349631E-05;-1.194493647E-07
2.727000000E+00;2.763520438E-05;-1.625436879E-07
2.728000000E+00;2.771560589E-05;-1.868382759E-07
2.729000000E+00;2.784780533E-05;-7.941357018E-08
2.730000000E+00;2.789298601E-05;-9.941430986E-08
2.731000000E+00;2.804173348E-05;-1.246010986E-07
2.732000000E+00;2.818694845E-05;-1.037804980E-07
2.733000000E+00;2.828045371E-05;-1.391201566E-07
2.734000000E+00;2.840140532E-05;-9.743983412E-08
2.735000000E+00;2.846623260E-05;-1.314233363E-07
2.736000000E+00;2.853774571E-05;-1.080574054E-07
2.737000000E+00;2.864647626E-05;-7.500725304E-08
2.738000000E+00;2.881324199E-05;-7.698441773E-08
2.739000000E+00;2.884250375E-05;-1.705332116E-07
2.740000000E+00;2.892105946E-05;-1.225793261E-07
2.741000000E+00;2.900721591E-05;-1.671188070E-07
2.742000000E+00;2.900974807E-05;-8.332772573E-08
2.743000000E+00;2.919475760E-05;-1.290337994E-07
2.744000000E+00;2.923915882E-05;-5.525047695E-08
2.745000000E+00;2.933103290E-05;-7.660990008E-08
2.746000000E+00;2.938861323E-05;-1.000039642E-07
2.747000000E+00;2.946402453E-05;-1.398848956E-07
2.748000000E+00;2.950089389E-05;-1.380673745E-07
2.749000000E+00;2.959546592E-05;-7.549386974E-08
2.750000000E+00;2.967358351E-05;-1.203554644E-07
2.751000000E+00;2.981123306E-05;-1.269819913E-07
2.752000000E+00;2.984223079E-05;-5.578862443E-08
2.753000000E+00;2.986664224E-05;-1.138537500E-07
2.754000000E+00;3.000190586E-05;-1.112167463E-07
2.755000000E+00;3.003345049E-05;-1.135844491E-07
2.756000000E+00;3.005267998E-05;-1.327154823E-07
2.757000000E+00;3.014752211E-05;-7.852833513E-08
2.758000000E+00;3.020578249E-05;-1.236012174E-07
2.759000000E+00;3.025087864E-05;-1.031262274E-07
2.760000000E+00;3.026182382E-05;-5.390934009E-08
2.761000000E+00;3.032673378E-05;-9.918353163E-08
2.762000000E+00;3.041997727E-05;-1.289652077E-07
2.763000000E+00;3.050879210E-05;-1.543134018E-07
2.764000000E+00;3.046316642E-05;-6.838714491E-08
2.765000000E+00;3.052323186E-05;-1.115795596E-07
2.766000000E+00;3.063978273E-05;-3.768219701E-08
2.767000000E+00;3.063518743E-05;-1.154861911E-07
2.768000000E+00;3.072224698E-05;-1.170529167E-07
2.769000000E+00;3.066195451E-05;-1.323143513E-07
2.770000000E+00;3.071585376E-05;-9.515945452E-08
2.771000000E+00;3.075668277E-05;-1.528510585E-07
2.772000000E+00;3.081110229E-05;-1.085630588E-07
2.773000000E+00;3.093160402E-05;-9.628330052E-08
2.774000000E+00;3.097845106E-05;-8.028677304E-08
2.775000000E+00;3.094284588E-05;-1.225692341E-07
2.776000000E+00;3.091946841E-05;-1.457593061E-07
2.777000000E+00;3.094941273E-05;-1.295372168E-07
2.778000000E+00;3.101806677E-05;-1.955246369E-07
2.779000000E+00;3.106083217E-05;-1.364567075E-07
2.780000000E+00;3.101873234E-05;-1.281742543E-07
2.781000000E+00;3.109935619E-05;-7.439692876E-08
2.782000000E+00;3.109415323E-05;-1.221486121E-07
2.783000000E+00;3.112384004E-05;-1.106721990E-07
2.784000000E+00;3.109766113E-05;-1.197334426E-07
2.785000000E+00;3.116318298E-05;-1.065354583E-07
2.786000000E+00;3.122842175E-05;-1.149071465E-07
2.787000000E+00;3.118896898E-05;-1.719018530E-07
2.788000000E+00;3.124109229E-05;-1.151751465E-07
2.789000000E+00;3.124344168E-05;-1.247953672E-07
2.790000000E+00;3.120501444E-05;-1.263873448E-07
2.791000000E+00;3.124686887E-05;-8.851979525E-08
2.792000000E+00;3.123465067E-05;-1.075924154E-07
2.793000000E+00;3.123420056E-05;-1.317104387E-07
2.794000000E+00;3.124685218E-05;-1.126129173E-07
2.795000000E+00;3.124925228E-05;-1.127639518E-07
2.796000000E+00;3.124293446E-05;-5.697145115E-08
2.797000000E+00;3.120047581E-05;-1.430002770E-07
2.798000000E+00;3.122989768E-05;-1.147069625E-07
2.799000000E+00;3.123483567E-05;-1.098629540E-07
2.800000000E+00;3.115466036E-05;-1.421582990E-07
2.801000000E+00;3.122790591E-05;-7.143152665E-08
2.802000000E+00;3.120017407E-05;-1.382939516E-07
2.803000000E+00;3.124359630E-05;-1.271252459E-07
2.804000000E+00;3.117354598E-05;-1.282114080E-07
2.805000000E+00;3.114104458E-05;-1.757893389E-07
2.806000000E+00;3.120679244E-05;-1.314667380E-07
2.807000000E+00;3.119979777E-05;-9.996448810E-08
2.808000000E+00;3.110251994E-05;-1.438674871E-07
2.809000000E+00;3.116819226E-05;-8.263911108E-08
2.810000000E+00;3.112024340E-05;-1.756628201E-07
2.811000000E+00;3.106974053E-05;-1.698095101E-07
2.812000000E+00;3.114381434E-05;-1.642993953E-07
2.813000000E+00;3.109189279E-05;-8.164016119E-08
2.814000000E+00;3.105350607E-05;-1.841193086E-07
2.815000000E+00;3.102757585E-05;-1.475477266E-07
2.816000000E+00;3.104475209E-05;-8.820223141E-08
2.817000000E+00;3.098166380E-05;-9.438918540E-08
2.818000000E+00;3.095342769E-05;-1.584503017E-07
2.819000000E+00;3.087543298E-05;-8.084293564E-08
2.820000000E+00;3.092657847E-05;-1.199087444E-07
2.821000000E+00;3.091079625E-05;-1.435113131E-07
2.822000000E+00;3.083546818E-05;-1.707980226E-07
2.823000000E+00;3.084125652E-05;-7.843133412E-08
2.824000000E+00;3.076744264E-05;-1.552747347E-07
2.825000000E+00;3.076291595E-05;-9.847281138E-08
2.826000000E+00;3.076592948E-05;-1.320484255E-07
2.827000000E+00;3.070687294E-05;-1.688395657E-07
2.828000000E+00;3.073326611E-05;-8.392624646E-08
2.829000000E+00;3.069947246E-05;-1.715029567E-07
2.830000000E+00;3.059117908E-05;-8.914743205E-08
2.831000000E+00;3.065477129E-05;-1.352424633E-07
2.832000000E+00;3.055008578E-05;-8.857464904E-08
2.833000000E+00;3.044269976E-05;-9.870711914E-08
2.834000000E+00;3.048235119E-05;-1.324547106E-07
2.835000000E+00;3.044762970E-05;-1.108236853E-07
2.836000000E+00;3.042662669E-05;-1.435638011E-07
2.837000000E+00;3.034812365E-05;-9.316112346E-08
2.838000000E+00;3.034222596E-05;-1.725636034E-07
2.839000000E+00;3.026649123E-05;-1.035677822E-07
2.840000000E+00;3.024417687E-05;-1.592154160E-07
2.841000000E+00;3.016978155E-05;-1.438980074E-07
2.842000000E+00;3.016908322E-05;-4.887786782E-08
2.843000000E+00;3.006535134E-05;-9.616024826E-08
2.844000000E+00;3.001681593E-05;-7.911829191E-08
2.845000000E+00;2.992708280E-05;-1.447355775E-07
2.846000000E+00;2.990323519E-05;-1.494010436E-07
2.847000000E+00;2.987329927E-05;-1.098860672E-07
2.848000000E+00;2.982082304E-05;-1.386681823E-07
2.849000000E+00;2.980860838E-05;-1.230619944E-07
2.850000000E+00;2.967893742E-05;-1.183624795E-07
2.851000000E+00;2.964893089E-05;-7.233465849E-08
2.852000000E+00;2.963801518E-05;-1.867537999E-07
2.853000000E+00;2.953506373E-05;-1.253744305E-07
2.854000000E+00;2.948511837E-05;-1.428003323E-07
2.855000000E+00;2.942760479E-05;-7.451811350E-08
2.856000000E+00;2.943289876E-05;-1.562819905E-07
2.857000000E+00;2.933344662E-05;-1.359726400E-07
2.858000000E+00;2.929227680E-05;-1.631093264E-07
2.859000000E+00;2.920246095E-05;-1.207965732E-07
2.860000000E+00;2.918086149E-05;-1.456034837E-07
2.861000000E+00;2.908919733E-05;-1.170912436E-07
2.862000000E+00;2.904733021E-05;-1.252836886E-07
2.863000000E+00;2.898282208E-05;-1.580169424E-07
2.864000000E+00;2.888808449E-05;-1.454234594E-07
2.865000000E+00;2.885400079E-05;-7.145924546E-08
2.866000000E+00;2.869075811E-05;-1.703582576E-07
2.867000000E+00;2.875595812E-05;-9.956755470E-08
2.868000000E+00;2.865788100E-05;-7.822054006E-08
2.869000000E+00;2.859689736E-05;-1.724085722E-07
2.870000000E+00;2.855949295E-05;-1.452585227E-07
2.871000000E+00;2.845529028E-05;-1.458906514E-07
2.872000000E+00;2.832109854E-05;-1.154235977E-07
2.873000000E+00;2.829163226E-05;-1.042608399E-07
2.874000000E+00;2.822418182E-05;-7.232218812E-08
2.875000000E+00;2.812837773E-05;-2.146920721E-07
2.876000000E+00;2.807583148E-05;-1.339000327E-07
2.877000000E+00;2.800515613E-05;-7.644877875E-08
2.878000000E+00;2.792983506E-05;-1.359647971E-07
2.879000000E+00;2.780157336E-05;-1.273197603E-07
2.880000000E+00;2.772393314E-05;-6.711482320E-08
2.881000000E+00;2.770892700E-05;-1.546387430E-07
2.882000000E+00;2.761680944E-05;-1.615909872E-07
2.883000000E+00;2.745251624E-05;-1.161981551E-07
2.884000000E+00;2.739948314E-05;-1.303004985E-07
2.885000000E+00;2.737567536E-05;-9.861837949E-08
2.886000000E+00;2.720453073E-05;-1.153632770E-07
2.887000000E+00;2.712095390E-05;-1.245917550E-07
2.888000000E+00;2.706463823E-05;-9.300755441E-08
2.889000000E+00;2.699515485E-05;-1.090907138E-07
2.890000000E+00;2.688352167E-05;-7.140540940E-08
2.891000000E+00;2.675972741E-05;-8.278211474E-08
2.892000000E+00;2.668250226E-05;-9.612442446E-08
2.893000000E+00;2.662889494E-05;-1.139649270E-07
2.894000000E+00;2.646713779E-05;-1.201955087E-07
2.895000000E+00;2.634433350E-05;-1.646057918E-07
2.896000000E+00;2.627980779E-05;-9.761106720E-08
2.897000000E+00;2.620695667E-05;-1.022297572E-07
2.898000000E+00;2.610056843E-05;-1.046535016E-07
2.899000000E+00;2.604311016E-05;-2.834227974E-08
2.900000000E+00;2.590764038E-05;-1.027689895E-07
2.901000000E+00;2.581656710E-05;-1.376372335E-07
2.902000000E+00;2.573361597E-05;-1.082077431E-07
2.903000000E+00;2.560881334E-05;-1.303306571E-07
2.904000000E+00;2.552442814E-05;-9.329499281E-08
2.905000000E+00;2.544462733E-05;-9.714765207E-08
2.906000000E+00;2.523817414E-05;-1.097588619E-07
2.907000000E+00;2.517463222E-05;-8.969779596E-08
2.908000000E+00;2.510250148E-05;-1.066577063E-07
2.909000000E+00;2.496562374E-05;-1.058839506E-07
2.910000000E+00;2.489830666E-05;-7.252446925E-08
2.911000000E+00;2.473216197E-05;-9.641669792E-08
2.912000000E+00;2.462488890E-05;-9.810310089E-08
2.913000000E+00;2.452860788E-05;-1.199173752E-07
2.914000000E+00;2.437799201E-05;-1.496809399E-07
2.915000000E+00;2.431440180E-05;-1.278814247E-07
2.916000000E+00;2.414727177E-05;-1.686760356E-07
2.917000000E+00;2.405444700E-05;-1.309708210E-07
2.918000000E+00;2.388808903E-05;-1.103405407E-07
2.919000000E+00;2.380813690E-05;-8.015253768E-08
2.920000000E+00;2.368945221E-05;-9.667903945E-08
2.921000000E+00;2.355146506E-05;-8.014646176E-08
2.922000000E+00;2.342254591E-05;-9.447871446E-08
2.923000000E+00;2.329433699E-05;-1.302876607E-07
2.924000000E+00;2.316161730E-05;-8.910918979E-08
2.925000000E+00;2.301152142E-05;-1.079949146E-07
2.926000000E+00;2.289184191E-05;-9.571413654E-08
2.927000000E+00;2.272646677E-05;-5.736251703E-08
2.928000000E+00;2.259555751E-05;-7.017903808E-08
2.929000000E+00;2.252026266E-05;-6.760356971E-08
2.930000000E+00;2.238552834E-05;-1.550356594E-07
2.931000000E+00;2.220200852E-05;-1.565158116E-07
2.932000000E+00;2.201069680E-05;-1.090132587E-07
2.933000000E+00;2.195000959E-05;-1.091794196E-07
2.934000000E+00;2.173560056E-05;-5.986363858E-08
2.935000000E+00;2.163972398E-05;-8.346100451E-08
2.936000000E+00;2.147999677E-05;-1.467982353E-07
2.937000000E+00;2.133499795E-05;-1.076367777E-07
2.938000000E+00;2.121770134E-05;-9.381080499E-08
2.939000000E+00;2.104906823E-05;-8.408297943E-08
2.940000000E+00;2.084299562E-05;-1.261976643E-07
2.941000000E+00;2.071511737E-05;-9.103308125E-08
2.942000000E+00;2.053696589E-05;-8.130392115E-08
2.943000000E+00;2.039236980E-05;-9.963587372E-08
2.944000000E+00;2.021289898E-05;-1.148382811E-07
2.945000000E+00;2.008397815E-05;-7.893264050E-08
2.946000000E+00;1.985903291E-05;-8.729526680E-08
2.947000000E+00;1.972944688E-05;-9.164304268E-08
2.948000000E+00;1.955343311E-05;-8.749728789E-08
2.949000000E+00;1.936668291E-05;-7.231795725E-08
2.950000000E+00;1.913312513E-05;-7.175219137E-08
2.951000000E+00;1.897065391E-05;-8.305153865E-08
2.952000000E+00;1.876782954E-05;-8.527671611E-08
2.953000000E+00;1.859958809E-05;-6.787629198E-08
2.954000000E+00;1.835027695E-05;-8.061955214E-08
2.955000000E+00;1.816160066E-05;-1.166107286E-07
2.956000000E+00;1.799558377E-05;-8.359152849E-08
2.957000000E+00;1.777739568E-05;-1.163744713E-07
2.958000000E+00;1.758107301E-05;-6.326017279E-08
2.959000000E+00;1.740381117E-05;-7.540196029E-08
2.960000000E+00;1.724272015E-05;-5.680287547E-08
2.961000000E+00;1.704440412E-05;-7.879781780E-08
2.962000000E+00;1.688853057E-05;-1.110212860E-07
2.963000000E+00;1.679544405E-05;-1.028849261E-07
2.964000000E+00;1.676801520E-05;-8.089582648E-08
2.965000000E+00;1.674061373E-05;-8.681266044E-08
2.966000000E+00;1.673052594E-05;-8.046338062E-08
2.967000000E+00;1.674195746E-05;-8.288274150E-08
2.968000000E+00;1.681046622E-05;-8.163667905E-08
2.969000000E+00;1.692478730E-05;-1.053000296E-07
2.970000000E+00;1.701079827E-05;-1.014821881E-07
2.971000000E+00;1.712869325E-05;-8.275995732E-08
2.972000000E+00;1.727033649E-05;-8.895209601E-08
2.973000000E+00;1.733850020E-05;-7.973523479E-08
2.974000000E+00;1.751043410E-05;-4.655669737E-08
2.975000000E+00;1.770144139E-05;-1.045708940E-07
2.976000000E+00;1.784608427E-05;-3.904928104E-08
2.977000000E+00;1.807533459E-05;-7.857930779E-08
2.978000000E+00;1.821716530E-05;-8.128246711E-08
2.979000000E+00;1.833530802E-05;-1.121851515E-07
2.980000000E+00;1.855315885E-05;-6.698621285E-08
2.981000000E+00;1.873734510E-05;-1.268807646E-07
2.982000000E+00;1.885448166E-05;-5.950266825E-08
2.983000000E+00;1.901542687E-05;-1.037925636E-07
2.984000000E+00;1.920039384E-05;-9.630938615E-08
2.985000000E+00;1.928610639E-05;-7.931618437E-08
2.986000000E+00;1.942125090E-05;-1.070556575E-07
2.987000000E+00;1.958362308E-05;-9.258257087E-08
2.988000000E+00;1.968160755E-05;-1.189509904E-07
2.989000000E+00;1.981500748E-05;-8.159960652E-08
2.990000000E+00;1.990429529E-05;-1.099731765E-07
2.991000000E+00;1.996769900E-05;-7.828793347E-08
2.992000000E+00;2.005124072E-05;-5.507220245E-08
2.993000000E+00;2.018693350E-05;-4.688710556E-08
2.994000000E+00;2.021070473E-05;-9.186756331E-08
2.995000000E+00;2.027438504E-05;-5.570450288E-08
2.996000000E+00;2.028856466E-05;-5.579507161E-08
2.997000000E+00;2.035053003E-05;-1.312681348E-07
2.998000000E+00;2.033926840E-05;-9.951365790E-08
2.999000000E+00;2.046714678E-05;-8.792338501E-08
3.000000000E+00;2.049025683E-05;-9.851005212E-08
